cost_function,level,name,value
building_battery_health_capacity_fade_ratio,building,Building_1,3.359824654442564e-05
building_battery_health_equivalent_full_cycles_count,building,Building_1,9.215719293414407
building_battery_total_charge_kwh,building,Building_1,67713.65050990321
building_battery_total_discharge_kwh,building,Building_1,56643.26563543081
building_battery_total_throughput_kwh,building,Building_1,124356.91614533402
building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_1,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,nan
building_cost_daily_average_baseline_eur,building,Building_1,5410.367136920225
building_cost_daily_average_control_eur,building,Building_1,5430.262018572674
building_cost_daily_average_delta_eur,building,Building_1,19.894881652448873
building_cost_ratio_to_baseline_total_ratio,building,Building_1,1.0036771777494888
building_cost_total_baseline_eur,building,Building_1,1974558.5730118435
building_cost_total_control_eur,building,Building_1,1981819.3758615851
building_cost_total_delta_eur,building,Building_1,7260.802849741653
building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,0.0032321264619775934
building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,811.5475463867188
building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,811.5475463867188
building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,811.5475463867188
building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,0.0
building_electrical_service_phase_violations_event_count,building,Building_1,0.0
building_emissions_daily_average_baseline_kgco2,building,Building_1,7887.083867691571
building_emissions_daily_average_control_kgco2,building,Building_1,7951.843592104731
building_emissions_daily_average_delta_kgco2,building,Building_1,64.75972441315969
building_emissions_ratio_to_baseline_total_ratio,building,Building_1,1.0082108578404294
building_emissions_total_baseline_kgco2,building,Building_1,2878456.983212936
building_emissions_total_control_kgco2,building,Building_1,2902091.584301889
building_emissions_total_delta_kgco2,building,Building_1,23634.60108895274
building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,4815.623223916978
building_energy_grid_daily_average_export_control_kwh,building,Building_1,4867.394544624523
building_energy_grid_daily_average_export_delta_kwh,building,Building_1,51.77132070754568
building_energy_grid_daily_average_import_baseline_kwh,building,Building_1,10237.533781734255
building_energy_grid_daily_average_import_control_kwh,building,Building_1,10320.51058394828
building_energy_grid_daily_average_import_delta_kwh,building,Building_1,82.97680221402574
building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_1,5421.910557817278
building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_1,5453.116039323758
building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_1,31.205481506480055
building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_1,1.0107507000237106
building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_1,1.0081051554000313
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_1,1.0057554401116942
building_energy_grid_total_export_baseline_kwh,building,Building_1,1757501.8257620335
building_energy_grid_total_export_control_kwh,building,Building_1,1776396.2006819248
building_energy_grid_total_export_delta_kwh,building,Building_1,18894.374919891357
building_energy_grid_total_import_baseline_kwh,building,Building_1,3736273.266425431
building_energy_grid_total_import_control_kwh,building,Building_1,3766556.3418667912
building_energy_grid_total_import_delta_kwh,building,Building_1,30283.075441360474
building_energy_grid_total_net_exchange_baseline_kwh,building,Building_1,1978771.4406633973
building_energy_grid_total_net_exchange_control_kwh,building,Building_1,1990160.1411848664
building_energy_grid_total_net_exchange_delta_kwh,building,Building_1,11388.700521469116
building_equity_benefit_relative_percent,building,Building_1,-0.36771777494888735
building_ev_events_departure_count,building,Building_1,924.0
building_ev_events_departure_met_count,building,Building_1,39.0
building_ev_events_departure_within_tolerance_count,building,Building_1,15.0
building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_1,0.49348899152498127
building_ev_performance_departure_success_ratio,building,Building_1,0.04220779220779221
building_ev_performance_departure_within_tolerance_ratio,building,Building_1,0.016233766233766232
building_ev_total_charge_kwh,building,Building_1,584.6912280917168
building_ev_total_v2g_export_kwh,building,Building_1,266.37635450065136
building_solar_self_consumption_daily_average_export_kwh,building,Building_1,4815.681146387152
building_solar_self_consumption_daily_average_generation_kwh,building,Building_1,9449.55587890279
building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_1,0.4903801609196566
building_solar_self_consumption_total_export_kwh,building,Building_1,1757522.965050211
building_solar_self_consumption_total_generation_kwh,building,Building_1,3448694.1643045633
building_battery_health_capacity_fade_ratio,building,Building_10,4.575637953765075e-05
building_battery_health_equivalent_full_cycles_count,building,Building_10,11.562588485672546
building_battery_total_charge_kwh,building,Building_10,29306.859312552435
building_battery_total_discharge_kwh,building,Building_10,25106.682101022565
building_battery_total_throughput_kwh,building,Building_10,54413.541413575
building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_10,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_10,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_10,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_10,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_10,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_10,nan
building_cost_daily_average_baseline_eur,building,Building_10,786.6765404012402
building_cost_daily_average_control_eur,building,Building_10,795.1644399074918
building_cost_daily_average_delta_eur,building,Building_10,8.487899506251521
building_cost_ratio_to_baseline_total_ratio,building,Building_10,1.010789567338467
building_cost_total_baseline_eur,building,Building_10,287104.1590572693
building_cost_total_control_eur,building,Building_10,290201.88871457166
building_cost_total_delta_eur,building,Building_10,3097.7296573023777
building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_10,0.03898562569132546
building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_10,1225.7025146484375
building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_10,1225.7025146484375
building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_10,1225.7025146484375
building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_10,342.59796142578125
building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_10,342.59796142578125
building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_10,342.59796142578125
building_electrical_service_phase_violations_energy_total_kwh,building,Building_10,0.0
building_electrical_service_phase_violations_event_count,building,Building_10,0.0
building_emissions_daily_average_baseline_kgco2,building,Building_10,1228.295685967007
building_emissions_daily_average_control_kgco2,building,Building_10,1269.7605690339315
building_emissions_daily_average_delta_kgco2,building,Building_10,41.46488306692429
building_emissions_ratio_to_baseline_total_ratio,building,Building_10,1.03375806293277
building_emissions_total_baseline_kgco2,building,Building_10,448276.7463910423
building_emissions_total_control_kgco2,building,Building_10,463409.70100700855
building_emissions_total_delta_kgco2,building,Building_10,15132.954615966242
building_energy_grid_daily_average_export_baseline_kwh,building,Building_10,8096.348811370732
building_energy_grid_daily_average_export_control_kwh,building,Building_10,8137.516877213247
building_energy_grid_daily_average_export_delta_kwh,building,Building_10,41.16806584251623
