cost_function,level,name,value
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_14,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_14,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_14,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_14,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_14,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_14,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_14,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_14,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_14,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_14,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_14,nan
