action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
6,0.5945677909948657,0.4303787350654602,0.1603994481265545,-0.15269039571285248,Building_1,0,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5569316744804382,0.0,0.0,0.0,0.0,64,3.3666377927207174,1.0,0.2313632492441684,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
8,0.49741736775207473,0.34127575159072876,0.10190034098923206,0.0,Building_2,1,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4661182463169098,0.0,0.0,0.0,0.0,78,3.4500947021564015,1.0,0.19085355618825325,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
10,1.2210470752468654,0.8585923910140991,0.1317369133234024,-0.6336172819137573,Building_3,2,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5557823777198792,0.0,0.0,0.0,0.0,92,3.49978409754428,1.0,0.16923070626090403,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
8,0.8903083773354457,0.30640164017677307,0.04398526810109615,-0.7290518879890442,Building_4,3,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.2900957465171814,0.0,0.0,0.0,0.0,78,3.317472013470383,1.0,0.18130276524103606,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
5,1.3684001527229435,0.8561626076698303,0.0038745224475860594,-0.9363221526145935,Building_5,4,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.379543662071228,0.0,0.0,0.0,0.0,57,3.3826503954760545,1.0,0.26178047884451716,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
34,2.260096667478653,0.9055833220481873,0.21675154473632574,-0.2887745201587677,Building_6,5,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5568673610687256,0.0,0.0,0.0,0.0,260,3.3623080595570563,1.0,0.0558718866453721,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
44,3.3810681844149024,0.9636587500572205,0.28280706877227535,-0.7350247502326965,Building_7,6,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5545907020568848,0.0,0.0,0.0,0.0,330,3.440783621552349,1.0,0.04506144808097319,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
19,1.6342621590309747,0.7211023569107056,0.06017896493798808,-0.8892513513565063,Building_8,7,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5522250533103943,0.0,0.0,0.0,0.0,155,3.4537294488156673,1.0,0.09624094376640935,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
12,1.284654650177608,0.9128114581108093,0.1770308205547432,-0.13919511437416077,Building_9,8,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.2976631820201874,0.0,0.0,0.0,0.0,106,3.5316897075032445,1.0,0.14843273907899857,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
8,1.6402918645223028,0.8906030654907227,-0.020982863381505013,-0.8007701635360718,Building_10,9,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.29008376598358154,0.0,0.0,0.0,0.0,78,3.372622022040844,1.0,0.18619261289206454,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
5,1.4341117676282724,0.8499338030815125,0.0640706717967987,-0.9079853892326355,Building_11,10,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.2902396023273468,0.0,0.0,0.0,0.0,57,3.536411129681706,1.0,0.2791949164187699,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
5,1.4449220665077245,0.9355893731117249,0.23943508565425872,-0.7374213337898254,Building_12,11,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.29008349776268005,0.0,0.0,0.0,0.0,57,3.4587102876292923,1.0,0.27204686494772895,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
13,1.3543731018076766,0.897722065448761,0.09306985025222485,-0.8210108876228333,Building_13,12,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.29060643911361694,0.0,0.0,0.0,0.0,113,3.3864684910798215,1.0,0.12830441570387477,0.0,0.0,0.0,-0.3960905075073242,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E2,-0.0,1907,14.132491099134349,1.0,0.13340107325316022,0.0,1
