cost_function,level,name,value
building_battery_health_capacity_fade_ratio,building,Building_1,4.442843512489548e-05
building_battery_health_equivalent_full_cycles_count,building,Building_1,10.979304673599088
building_battery_total_charge_kwh,building,Building_1,79508.16974639893
building_battery_total_discharge_kwh,building,Building_1,68646.56751914718
building_battery_total_throughput_kwh,building,Building_1,148154.7372655461
building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_1,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,nan
building_cost_daily_average_baseline_eur,building,Building_1,5224.187455324331
building_cost_daily_average_control_eur,building,Building_1,5258.73507328484
building_cost_daily_average_delta_eur,building,Building_1,34.54761796050945
building_cost_ratio_to_baseline_total_ratio,building,Building_1,1.0066130126945003
building_cost_total_baseline_eur,building,Building_1,1906610.7467160753
building_cost_total_control_eur,building,Building_1,1919219.1877875796
building_cost_total_delta_eur,building,Building_1,12608.441071504261
building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,0.0034299478880263916
building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,1242.59326171875
building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,1242.59326171875
building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,1242.59326171875
building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,810.8358764648438
building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,810.8358764648438
building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,810.8358764648438
building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,0.0
building_electrical_service_phase_violations_event_count,building,Building_1,0.0
building_emissions_daily_average_baseline_kgco2,building,Building_1,7743.952986722357
building_emissions_daily_average_control_kgco2,building,Building_1,7848.105813238036
building_emissions_daily_average_delta_kgco2,building,Building_1,104.15282651567807
building_emissions_ratio_to_baseline_total_ratio,building,Building_1,1.0134495685464848
building_emissions_total_baseline_kgco2,building,Building_1,2826220.1754458803
building_emissions_total_control_kgco2,building,Building_1,2864231.617422998
building_emissions_total_delta_kgco2,building,Building_1,38011.441977117676
building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,4848.452049497465
building_energy_grid_daily_average_export_control_kwh,building,Building_1,4952.29097940296
building_energy_grid_daily_average_export_delta_kwh,building,Building_1,103.83892990549565
building_energy_grid_daily_average_import_baseline_kwh,building,Building_1,10047.560749888678
building_energy_grid_daily_average_import_control_kwh,building,Building_1,10181.608612214557
building_energy_grid_daily_average_import_delta_kwh,building,Building_1,134.04786232587804
building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_1,5199.108700391214
building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_1,5229.317632811597
building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_1,30.208932420382396
building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_1,1.0214169241740276
building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_1,1.0133413338483535
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_1,1.0058104060063429
building_energy_grid_total_export_baseline_kwh,building,Building_1,1769482.9792311788
building_energy_grid_total_export_control_kwh,building,Building_1,1807379.8620246053
building_energy_grid_total_export_delta_kwh,building,Building_1,37896.882793426514
building_energy_grid_total_import_baseline_kwh,building,Building_1,3666941.025344789
building_energy_grid_total_import_control_kwh,building,Building_1,3715862.9097661376
building_energy_grid_total_import_delta_kwh,building,Building_1,48921.88442134857
building_energy_grid_total_net_exchange_baseline_kwh,building,Building_1,1897458.0461136103
building_energy_grid_total_net_exchange_control_kwh,building,Building_1,1908483.0477415323
building_energy_grid_total_net_exchange_delta_kwh,building,Building_1,11025.001627922058
building_equity_benefit_relative_percent,building,Building_1,-0.6613012694500383
building_ev_events_departure_count,building,Building_1,924.0
building_ev_events_departure_met_count,building,Building_1,27.0
building_ev_events_departure_within_tolerance_count,building,Building_1,11.0
building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_1,0.5014940866207368
building_ev_performance_departure_success_ratio,building,Building_1,0.02922077922077922
building_ev_performance_departure_within_tolerance_ratio,building,Building_1,0.011904761904761904
building_ev_total_charge_kwh,building,Building_1,457.6761318743229
building_ev_total_v2g_export_kwh,building,Building_1,294.27722528763115
building_solar_self_consumption_daily_average_export_kwh,building,Building_1,4863.825289522018
building_solar_self_consumption_daily_average_generation_kwh,building,Building_1,9424.330475569273
building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_1,0.4839076046695805
building_solar_self_consumption_total_export_kwh,building,Building_1,1775093.571288473
building_solar_self_consumption_total_generation_kwh,building,Building_1,3439487.9431463024
building_battery_health_capacity_fade_ratio,building,Building_10,5.666493842578151e-05
building_battery_health_equivalent_full_cycles_count,building,Building_10,12.877100622706585
building_battery_total_charge_kwh,building,Building_10,32125.504287838936
building_battery_total_discharge_kwh,building,Building_10,28474.131242618256
building_battery_total_throughput_kwh,building,Building_10,60599.63553045719
building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_10,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_10,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_10,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_10,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_10,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_10,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_10,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_10,nan
building_cost_daily_average_baseline_eur,building,Building_10,796.145514288403
building_cost_daily_average_control_eur,building,Building_10,807.0185757047083
building_cost_daily_average_delta_eur,building,Building_10,10.873061416305287
building_cost_ratio_to_baseline_total_ratio,building,Building_10,1.0136571282776412
building_cost_total_baseline_eur,building,Building_10,290559.9399855051
building_cost_total_control_eur,building,Building_10,294528.1543582308
building_cost_total_delta_eur,building,Building_10,3968.21437272575
building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_10,0.04262018389711091
building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_10,1250.1192626953125
building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_10,1250.1192626953125
building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_10,1250.1192626953125
building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_10,332.246337890625
building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_10,332.246337890625
building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_10,332.246337890625
building_electrical_service_phase_violations_energy_total_kwh,building,Building_10,0.0
building_electrical_service_phase_violations_event_count,building,Building_10,0.0
building_emissions_daily_average_baseline_kgco2,building,Building_10,1097.8636222665184
building_emissions_daily_average_control_kgco2,building,Building_10,1145.9454995007368
building_emissions_daily_average_delta_kgco2,building,Building_10,48.081877234218396
building_emissions_ratio_to_baseline_total_ratio,building,Building_10,1.0437958561145821
building_emissions_total_baseline_kgco2,building,Building_10,400674.47780968476
building_emissions_total_control_kgco2,building,Building_10,418222.35958862305
building_emissions_total_delta_kgco2,building,Building_10,17547.88177893829
building_energy_grid_daily_average_export_baseline_kwh,building,Building_10,8106.267998472716
building_energy_grid_daily_average_export_control_kwh,building,Building_10,8158.135652385764
building_energy_grid_daily_average_export_delta_kwh,building,Building_10,51.86765391304826
building_energy_grid_daily_average_import_baseline_kwh,building,Building_10,1463.511473483127
building_energy_grid_daily_average_import_control_kwh,building,Building_10,1525.551530070849
building_energy_grid_daily_average_import_delta_kwh,building,Building_10,62.04005658772183
building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_10,-6642.756524989589
building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_10,-6632.5841223149155
building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_10,10.172402674673572
building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_10,1.0063984627602764
building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_10,1.0423912334900032
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_10,0.998468647370048
