cost_function,level,name,value
building_battery_health_capacity_fade_ratio,building,Building_1,3.8024769924693574e-05
building_battery_health_equivalent_full_cycles_count,building,Building_1,9.641212870234556
building_battery_total_charge_kwh,building,Building_1,69896.8615655899
building_battery_total_discharge_kwh,building,Building_1,60201.66490535518
building_battery_total_throughput_kwh,building,Building_1,130098.52647094509
building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_cold_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,0.0
building_comfort_resilience_discomfort_hot_ratio,building,Building_1,nan
building_comfort_resilience_discomfort_overall_ratio,building,Building_1,nan
building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,nan
building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,0.0
building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,nan
building_cost_daily_average_baseline_eur,building,Building_1,5639.338675097112
building_cost_daily_average_control_eur,building,Building_1,5663.633580112908
building_cost_daily_average_delta_eur,building,Building_1,24.294905015795774
building_cost_ratio_to_baseline_total_ratio,building,Building_1,1.0043081124251467
building_cost_total_baseline_eur,building,Building_1,2058123.6439656501
building_cost_total_control_eur,building,Building_1,2066990.2720087066
building_cost_total_delta_eur,building,Building_1,8866.628043056466
building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,0.003226974817597645
building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,1154.2685546875
building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,806.4163818359375
building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,806.4163818359375
building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,806.4163818359375
building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,0.0
building_electrical_service_phase_violations_event_count,building,Building_1,0.0
building_emissions_daily_average_baseline_kgco2,building,Building_1,7887.098139903374
building_emissions_daily_average_control_kgco2,building,Building_1,7968.784807288085
building_emissions_daily_average_delta_kgco2,building,Building_1,81.68666738471056
building_emissions_ratio_to_baseline_total_ratio,building,Building_1,1.0103569989793117
building_emissions_total_baseline_kgco2,building,Building_1,2878462.191975569
building_emissions_total_control_kgco2,building,Building_1,2908274.421959847
building_emissions_total_delta_kgco2,building,Building_1,29812.229984278325
building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,4815.604976779699
building_energy_grid_daily_average_export_control_kwh,building,Building_1,4892.2841997080195
building_energy_grid_daily_average_export_delta_kwh,building,Building_1,76.67922292831949
building_energy_grid_daily_average_import_baseline_kwh,building,Building_1,10237.552029749537
building_energy_grid_daily_average_import_control_kwh,building,Building_1,10341.738060618552
building_energy_grid_daily_average_import_delta_kwh,building,Building_1,104.18603086901632
building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_1,5421.9470529698365
building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_1,5449.453860910533
building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_1,27.506807940696824
building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_1,1.0159230716178047
building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_1,1.0101768499506776
building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_1,1.0050732343329745
building_energy_grid_total_export_baseline_kwh,building,Building_1,1757495.1663172245
building_energy_grid_total_export_control_kwh,building,Building_1,1785479.887718439
building_energy_grid_total_export_delta_kwh,building,Building_1,27984.7214012146
building_energy_grid_total_import_baseline_kwh,building,Building_1,3736279.9261906743
building_energy_grid_total_import_control_kwh,building,Building_1,3774303.4863732457
building_energy_grid_total_import_delta_kwh,building,Building_1,38023.56018257141
building_energy_grid_total_net_exchange_baseline_kwh,building,Building_1,1978784.7598734498
building_energy_grid_total_net_exchange_control_kwh,building,Building_1,1988823.5986548066
building_energy_grid_total_net_exchange_delta_kwh,building,Building_1,10038.838781356812
building_equity_benefit_relative_percent,building,Building_1,-0.43081124251466246
building_ev_events_departure_count,building,Building_1,924.0
building_ev_events_departure_met_count,building,Building_1,38.0
building_ev_events_departure_within_tolerance_count,building,Building_1,15.0
